源文件: C:\Users\34652\Desktop\20260629_重新搭建方案后日志.log
异常定义: 同一日志行中，行首时间与消息内部 DateTime.Now 时间相差超过 100ms。
异常数量: 854
生成时间: 2026-06-29 22:30:36.023

格式: 行号 | 行首时间 | 内部时间 | 偏差ms | 原始日志
1607 | 2026-06-29 22:01:53.605925 | 2026-06-29 22:01:54.844 | 1238.075 | 2026-06-29 22:01:53.605925    Info    流程剥皮右AI检测完毕2026-06-29 22:01:54.844！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1608 | 2026-06-29 22:01:53.605925 | 2026-06-29 22:01:54.844 | 1238.075 | 2026-06-29 22:01:53.605925    Info    流程剥皮左AI检测完毕2026-06-29 22:01:54.844！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1613 | 2026-06-29 22:01:53.606173 | 2026-06-29 22:01:54.844 | 1237.827 | 2026-06-29 22:01:53.606173    Fatal    流程剥皮左Modbus发送信号开始2026-06-29 22:01:54.844    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1614 | 2026-06-29 22:01:53.606184 | 2026-06-29 22:01:54.844 | 1237.816 | 2026-06-29 22:01:53.606184    Fatal    流程剥皮右Modbus发送信号开始2026-06-29 22:01:54.844    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1615 | 2026-06-29 22:01:53.606640 | 2026-06-29 22:01:54.844 | 1237.36 | 2026-06-29 22:01:53.606640    Fatal    流程剥皮左Modbus发送信号完毕2026-06-29 22:01:54.844    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1617 | 2026-06-29 22:01:53.607261 | 2026-06-29 22:01:54.845 | 1237.739 | 2026-06-29 22:01:53.607261    Fatal    流程剥皮右Modbus发送信号完毕2026-06-29 22:01:54.845    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1635 | 2026-06-29 22:01:53.612780 | 2026-06-29 22:01:54.850 | 1237.22 | 2026-06-29 22:01:53.612780    Info    流程【剥皮左】专用线程Run结束, 耗时=54ms, 2026-06-29 22:01:54.850    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1636 | 2026-06-29 22:01:53.612781 | 2026-06-29 22:01:54.850 | 1237.219 | 2026-06-29 22:01:53.612781    Info    流程【剥皮右】专用线程Run结束, 耗时=57ms, 2026-06-29 22:01:54.850    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1637 | 2026-06-29 22:02:00.485885 | 2026-06-29 22:02:01.723 | 1237.115 | 2026-06-29 22:02:00.485885    Info    进入到回调函数左线芯(DA7501925) , 触发次数:11 2026-06-29 22:02:01.723    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1638 | 2026-06-29 22:02:00.485985 | 2026-06-29 22:02:01.723 | 1237.015 | 2026-06-29 22:02:00.485985    Info    进入到回调函数右线芯(DA7501923) , 触发次数:11 2026-06-29 22:02:01.723    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1640 | 2026-06-29 22:02:00.491683 | 2026-06-29 22:02:01.730 | 1238.317 | 2026-06-29 22:02:00.491683    Info    回调函数左线芯(DA7501925) 转换Mat成功, 总转换耗时:5ms, 2026-06-29 22:02:01.730    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1642 | 2026-06-29 22:02:00.491691 | 2026-06-29 22:02:01.730 | 1238.309 | 2026-06-29 22:02:00.491691    Info    回调函数右线芯(DA7501923) 转换Mat成功, 总转换耗时:5ms, 2026-06-29 22:02:01.730    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1643 | 2026-06-29 22:02:00.491694 | 2026-06-29 22:02:01.730 | 1238.306 | 2026-06-29 22:02:00.491694    Info    流程【左数线芯】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=12, 处理帧=12, 忙碌丢帧=0, 2026-06-29 22:02:01.730    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1644 | 2026-06-29 22:02:00.491698 | 2026-06-29 22:02:01.730 | 1238.302 | 2026-06-29 22:02:00.491698    Info    流程【右数线芯】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=12, 处理帧=12, 忙碌丢帧=0, 2026-06-29 22:02:01.730    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1645 | 2026-06-29 22:02:00.491700 | 2026-06-29 22:02:01.730 | 1238.3 | 2026-06-29 22:02:00.491700    Info    流程【左数线芯】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:02:01.730    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1646 | 2026-06-29 22:02:00.491703 | 2026-06-29 22:02:01.730 | 1238.297 | 2026-06-29 22:02:00.491703    Info    回调函数左线芯(DA7501925) 执行完毕, 总耗时:5ms, 2026-06-29 22:02:01.730    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1647 | 2026-06-29 22:02:00.491704 | 2026-06-29 22:02:01.730 | 1238.296 | 2026-06-29 22:02:00.491704    Info    流程【右数线芯】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:02:01.730    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1648 | 2026-06-29 22:02:00.491707 | 2026-06-29 22:02:01.730 | 1238.293 | 2026-06-29 22:02:00.491707    Info    回调函数右线芯(DA7501923) 执行完毕, 总耗时:5ms, 2026-06-29 22:02:01.730    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1649 | 2026-06-29 22:02:00.491749 | 2026-06-29 22:02:01.730 | 1238.251 | 2026-06-29 22:02:00.491749    Info    流程【右数线芯】专用线程执行Run方法, 排队等待=0ms, 执行次数=12, 2026-06-29 22:02:01.730    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1650 | 2026-06-29 22:02:00.491749 | 2026-06-29 22:02:01.730 | 1238.251 | 2026-06-29 22:02:00.491749    Info    流程【左数线芯】专用线程执行Run方法, 排队等待=0ms, 执行次数=12, 2026-06-29 22:02:01.730    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1653 | 2026-06-29 22:02:00.492767 | 2026-06-29 22:02:01.731 | 1238.233 | 2026-06-29 22:02:00.492767    Info    流程左数线芯AI检测开始2026-06-29 22:02:01.731！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1654 | 2026-06-29 22:02:00.492852 | 2026-06-29 22:02:01.731 | 1238.148 | 2026-06-29 22:02:00.492852    Info    流程左数线芯AI检测,图像获取完毕2026-06-29 22:02:01.731！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1658 | 2026-06-29 22:02:00.492920 | 2026-06-29 22:02:01.731 | 1238.08 | 2026-06-29 22:02:00.492920    Info    流程左数线芯AI检测,Modbus地址 获取完毕:1212, 2026-06-29 22:02:01.731！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1659 | 2026-06-29 22:02:00.495165 | 2026-06-29 22:02:01.733 | 1237.835 | 2026-06-29 22:02:00.495165    Info    流程右数线芯AI检测开始2026-06-29 22:02:01.733！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1660 | 2026-06-29 22:02:00.495218 | 2026-06-29 22:02:01.733 | 1237.782 | 2026-06-29 22:02:00.495218    Info    流程右数线芯AI检测,图像获取完毕2026-06-29 22:02:01.733！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1664 | 2026-06-29 22:02:00.495254 | 2026-06-29 22:02:01.733 | 1237.746 | 2026-06-29 22:02:00.495254    Info    流程右数线芯AI检测,Modbus地址 获取完毕:1212, 2026-06-29 22:02:01.733！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1665 | 2026-06-29 22:02:00.567851 | 2026-06-29 22:02:01.806 | 1238.149 | 2026-06-29 22:02:00.567851    Info    流程左数线芯AI检测推理完毕,结果数量:17 2026-06-29 22:02:01.806！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
1666 | 2026-06-29 22:02:00.567945 | 2026-06-29 22:02:01.806 | 1238.055 | 2026-06-29 22:02:00.567945    Info    流程左数线芯AI检测结果运算完毕2026-06-29 22:02:01.806！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
1668 | 2026-06-29 22:02:00.567982 | 2026-06-29 22:02:01.806 | 1238.018 | 2026-06-29 22:02:00.567982    Info    流程左数线芯AI检测完毕2026-06-29 22:02:01.806！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1671 | 2026-06-29 22:02:00.568349 | 2026-06-29 22:02:01.806 | 1237.651 | 2026-06-29 22:02:00.568349    Fatal    流程左数线芯Modbus发送信号开始2026-06-29 22:02:01.806    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1672 | 2026-06-29 22:02:00.568893 | 2026-06-29 22:02:01.807 | 1238.107 | 2026-06-29 22:02:00.568893    Fatal    流程左数线芯Modbus发送信号完毕2026-06-29 22:02:01.807    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1676 | 2026-06-29 22:02:00.571043 | 2026-06-29 22:02:01.809 | 1237.957 | 2026-06-29 22:02:00.571043    Info    流程右数线芯AI检测推理完毕,结果数量:19 2026-06-29 22:02:01.809！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
1677 | 2026-06-29 22:02:00.571098 | 2026-06-29 22:02:01.809 | 1237.902 | 2026-06-29 22:02:00.571098    Info    流程右数线芯AI检测结果运算完毕2026-06-29 22:02:01.809！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
1679 | 2026-06-29 22:02:00.571139 | 2026-06-29 22:02:01.809 | 1237.861 | 2026-06-29 22:02:00.571139    Info    流程右数线芯AI检测完毕2026-06-29 22:02:01.809！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1682 | 2026-06-29 22:02:00.571310 | 2026-06-29 22:02:01.809 | 1237.69 | 2026-06-29 22:02:00.571310    Fatal    流程右数线芯Modbus发送信号开始2026-06-29 22:02:01.809    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1683 | 2026-06-29 22:02:00.571787 | 2026-06-29 22:02:01.809 | 1237.213 | 2026-06-29 22:02:00.571787    Fatal    流程右数线芯Modbus发送信号完毕2026-06-29 22:02:01.809    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1691 | 2026-06-29 22:02:00.574944 | 2026-06-29 22:02:01.813 | 1238.056 | 2026-06-29 22:02:00.574944    Info    流程【左数线芯】专用线程Run结束, 耗时=83ms, 2026-06-29 22:02:01.813    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1698 | 2026-06-29 22:02:00.577225 | 2026-06-29 22:02:01.815 | 1237.775 | 2026-06-29 22:02:00.577225    Info    流程【右数线芯】专用线程Run结束, 耗时=85ms, 2026-06-29 22:02:01.815    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1701 | 2026-06-29 22:02:00.948329 | 2026-06-29 22:02:02.186 | 1237.671 | 2026-06-29 22:02:00.948329    Info    进入到回调函数右剥皮(DA7501940) , 触发次数:10 2026-06-29 22:02:02.186    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1702 | 2026-06-29 22:02:00.948385 | 2026-06-29 22:02:02.186 | 1237.615 | 2026-06-29 22:02:00.948385    Info    进入到回调函数左剥皮(DA7501937) , 触发次数:9 2026-06-29 22:02:02.186    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1704 | 2026-06-29 22:02:00.955194 | 2026-06-29 22:02:02.193 | 1237.806 | 2026-06-29 22:02:00.955194    Info    回调函数右剥皮(DA7501940) 转换Mat成功, 总转换耗时:6ms, 2026-06-29 22:02:02.193    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1705 | 2026-06-29 22:02:00.955204 | 2026-06-29 22:02:02.193 | 1237.796 | 2026-06-29 22:02:00.955204    Info    流程【剥皮右】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=11, 处理帧=11, 忙碌丢帧=0, 2026-06-29 22:02:02.193    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1706 | 2026-06-29 22:02:00.955210 | 2026-06-29 22:02:02.193 | 1237.79 | 2026-06-29 22:02:00.955210    Info    流程【剥皮右】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:02:02.193    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1707 | 2026-06-29 22:02:00.955213 | 2026-06-29 22:02:02.193 | 1237.787 | 2026-06-29 22:02:00.955213    Info    回调函数右剥皮(DA7501940) 执行完毕, 总耗时:6ms, 2026-06-29 22:02:02.193    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1708 | 2026-06-29 22:02:00.955251 | 2026-06-29 22:02:02.193 | 1237.749 | 2026-06-29 22:02:00.955251    Info    流程【剥皮右】专用线程执行Run方法, 排队等待=0ms, 执行次数=11, 2026-06-29 22:02:02.193    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1710 | 2026-06-29 22:02:00.956819 | 2026-06-29 22:02:02.195 | 1238.181 | 2026-06-29 22:02:00.956819    Info    回调函数左剥皮(DA7501937) 转换Mat成功, 总转换耗时:8ms, 2026-06-29 22:02:02.195    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1711 | 2026-06-29 22:02:00.956826 | 2026-06-29 22:02:02.195 | 1238.174 | 2026-06-29 22:02:00.956826    Info    流程【剥皮左】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=10, 处理帧=10, 忙碌丢帧=0, 2026-06-29 22:02:02.195    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1712 | 2026-06-29 22:02:00.956832 | 2026-06-29 22:02:02.195 | 1238.168 | 2026-06-29 22:02:00.956832    Info    流程【剥皮左】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:02:02.195    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1713 | 2026-06-29 22:02:00.956835 | 2026-06-29 22:02:02.195 | 1238.165 | 2026-06-29 22:02:00.956835    Info    回调函数左剥皮(DA7501937) 执行完毕, 总耗时:8ms, 2026-06-29 22:02:02.195    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1714 | 2026-06-29 22:02:00.956871 | 2026-06-29 22:02:02.195 | 1238.129 | 2026-06-29 22:02:00.956871    Info    流程【剥皮左】专用线程执行Run方法, 排队等待=0ms, 执行次数=10, 2026-06-29 22:02:02.195    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1718 | 2026-06-29 22:02:00.957762 | 2026-06-29 22:02:02.196 | 1238.238 | 2026-06-29 22:02:00.957762    Info    流程剥皮右AI检测开始2026-06-29 22:02:02.196！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1719 | 2026-06-29 22:02:00.957787 | 2026-06-29 22:02:02.196 | 1238.213 | 2026-06-29 22:02:00.957787    Info    流程剥皮右AI检测,图像获取完毕2026-06-29 22:02:02.196！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1724 | 2026-06-29 22:02:00.958859 | 2026-06-29 22:02:02.197 | 1238.141 | 2026-06-29 22:02:00.958859    Info    流程剥皮左AI检测开始2026-06-29 22:02:02.197！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1725 | 2026-06-29 22:02:00.958877 | 2026-06-29 22:02:02.197 | 1238.123 | 2026-06-29 22:02:00.958877    Info    流程剥皮左AI检测,图像获取完毕2026-06-29 22:02:02.197！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1729 | 2026-06-29 22:02:00.965599 | 2026-06-29 22:02:02.203 | 1237.401 | 2026-06-29 22:02:00.965599    Info    流程剥皮右AI检测,Modbus地址55 获取完毕:20, 2026-06-29 22:02:02.203！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1730 | 2026-06-29 22:02:00.975638 | 2026-06-29 22:02:02.213 | 1237.362 | 2026-06-29 22:02:00.975638    Info    流程剥皮左AI检测,Modbus地址54 获取完毕:20, 2026-06-29 22:02:02.213！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1731 | 2026-06-29 22:02:01.003729 | 2026-06-29 22:02:02.242 | 1238.271 | 2026-06-29 22:02:01.003729    Info    流程剥皮右AI检测推理完毕,结果数量:2 2026-06-29 22:02:02.242！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
1732 | 2026-06-29 22:02:01.003744 | 2026-06-29 22:02:02.242 | 1238.256 | 2026-06-29 22:02:01.003744    Info    流程剥皮左AI检测推理完毕,结果数量:2 2026-06-29 22:02:02.242！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
1733 | 2026-06-29 22:02:01.003763 | 2026-06-29 22:02:02.242 | 1238.237 | 2026-06-29 22:02:01.003763    Info    流程剥皮右AI检测结果值:下标:6  Box:0,503,519,116 ---下标:7  Box:520,529,219,71 --- 2026-06-29 22:02:02.242！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\Parse\RL12Parse.cs    Parse    54    
1734 | 2026-06-29 22:02:01.003763 | 2026-06-29 22:02:02.242 | 1238.237 | 2026-06-29 22:02:01.003763    Info    流程剥皮左AI检测结果值:下标:7  Box:407,493,230,71 ---下标:6  Box:0,463,408,118 --- 2026-06-29 22:02:02.242！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\Parse\RL12Parse.cs    Parse    54    
1735 | 2026-06-29 22:02:01.003801 | 2026-06-29 22:02:02.242 | 1238.199 | 2026-06-29 22:02:01.003801    Info    流程剥皮右AI检测结果运算完毕2026-06-29 22:02:02.242！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    174    
1736 | 2026-06-29 22:02:01.003802 | 2026-06-29 22:02:02.242 | 1238.198 | 2026-06-29 22:02:01.003802    Info    流程剥皮左AI检测结果运算完毕2026-06-29 22:02:02.242！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    174    
1737 | 2026-06-29 22:02:01.003814 | 2026-06-29 22:02:02.242 | 1238.186 | 2026-06-29 22:02:01.003814    Info    流程剥皮右AI检测完毕2026-06-29 22:02:02.242！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1738 | 2026-06-29 22:02:01.003814 | 2026-06-29 22:02:02.242 | 1238.186 | 2026-06-29 22:02:01.003814    Info    流程剥皮左AI检测完毕2026-06-29 22:02:02.242！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1743 | 2026-06-29 22:02:01.004051 | 2026-06-29 22:02:02.242 | 1237.949 | 2026-06-29 22:02:01.004051    Fatal    流程剥皮左Modbus发送信号开始2026-06-29 22:02:02.242    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1744 | 2026-06-29 22:02:01.004054 | 2026-06-29 22:02:02.242 | 1237.946 | 2026-06-29 22:02:01.004054    Fatal    流程剥皮右Modbus发送信号开始2026-06-29 22:02:02.242    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1745 | 2026-06-29 22:02:01.004502 | 2026-06-29 22:02:02.242 | 1237.498 | 2026-06-29 22:02:01.004502    Fatal    流程剥皮左Modbus发送信号完毕2026-06-29 22:02:02.242    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1747 | 2026-06-29 22:02:01.004847 | 2026-06-29 22:02:02.243 | 1238.153 | 2026-06-29 22:02:01.004847    Fatal    流程剥皮右Modbus发送信号完毕2026-06-29 22:02:02.243    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1765 | 2026-06-29 22:02:01.008481 | 2026-06-29 22:02:02.246 | 1237.519 | 2026-06-29 22:02:01.008481    Info    流程【剥皮左】专用线程Run结束, 耗时=51ms, 2026-06-29 22:02:02.246    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1766 | 2026-06-29 22:02:01.008514 | 2026-06-29 22:02:02.246 | 1237.486 | 2026-06-29 22:02:01.008514    Info    流程【剥皮右】专用线程Run结束, 耗时=53ms, 2026-06-29 22:02:02.246    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1767 | 2026-06-29 22:02:05.756856 | 2026-06-29 22:02:06.994 | 1237.144 | 2026-06-29 22:02:05.756856    Info    进入到回调函数右线芯(DA7501923) , 触发次数:12 2026-06-29 22:02:06.994    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1768 | 2026-06-29 22:02:05.756852 | 2026-06-29 22:02:06.994 | 1237.148 | 2026-06-29 22:02:05.756852    Info    进入到回调函数左线芯(DA7501925) , 触发次数:12 2026-06-29 22:02:06.994    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1771 | 2026-06-29 22:02:05.763313 | 2026-06-29 22:02:07.001 | 1237.687 | 2026-06-29 22:02:05.763313    Info    回调函数右线芯(DA7501923) 转换Mat成功, 总转换耗时:6ms, 2026-06-29 22:02:07.001    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1772 | 2026-06-29 22:02:05.763317 | 2026-06-29 22:02:07.001 | 1237.683 | 2026-06-29 22:02:05.763317    Info    回调函数左线芯(DA7501925) 转换Mat成功, 总转换耗时:6ms, 2026-06-29 22:02:07.001    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1773 | 2026-06-29 22:02:05.763323 | 2026-06-29 22:02:07.001 | 1237.677 | 2026-06-29 22:02:05.763323    Info    流程【右数线芯】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=13, 处理帧=13, 忙碌丢帧=0, 2026-06-29 22:02:07.001    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1774 | 2026-06-29 22:02:05.763323 | 2026-06-29 22:02:07.001 | 1237.677 | 2026-06-29 22:02:05.763323    Info    流程【左数线芯】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=13, 处理帧=13, 忙碌丢帧=0, 2026-06-29 22:02:07.001    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1775 | 2026-06-29 22:02:05.763328 | 2026-06-29 22:02:07.001 | 1237.672 | 2026-06-29 22:02:05.763328    Info    流程【右数线芯】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:02:07.001    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1776 | 2026-06-29 22:02:05.763331 | 2026-06-29 22:02:07.001 | 1237.669 | 2026-06-29 22:02:05.763331    Info    回调函数右线芯(DA7501923) 执行完毕, 总耗时:6ms, 2026-06-29 22:02:07.001    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1777 | 2026-06-29 22:02:05.763331 | 2026-06-29 22:02:07.001 | 1237.669 | 2026-06-29 22:02:05.763331    Info    流程【左数线芯】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:02:07.001    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1778 | 2026-06-29 22:02:05.763340 | 2026-06-29 22:02:07.001 | 1237.66 | 2026-06-29 22:02:05.763340    Info    回调函数左线芯(DA7501925) 执行完毕, 总耗时:6ms, 2026-06-29 22:02:07.001    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1779 | 2026-06-29 22:02:05.763342 | 2026-06-29 22:02:07.001 | 1237.658 | 2026-06-29 22:02:05.763342    Info    流程【左数线芯】专用线程执行Run方法, 排队等待=0ms, 执行次数=13, 2026-06-29 22:02:07.001    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
